ch06,Sexo_Varón,educ,estado_Ocupado,cobertura_medica_tiene,pobre,estado_civil_no_casado,jefe_ocupado,educ_jefe,jefe_mujer,ninos_hogar
33,0,19.0,1,1,0,1,1,19.0,1,0
38,1,19.0,1,1,0,1,1,19.0,1,0
78,1,13.0,0,1,0,1,0,13.0,0,0
72,0,13.0,0,1,0,1,0,13.0,0,0
41,0,15.0,1,1,0,1,1,15.0,1,0
72,0,11.0,0,1,0,1,0,11.0,1,0
35,0,16.0,1,1,0,1,1,16.0,1,3
12,0,7.0,0,1,0,1,1,16.0,1,3
7,0,2.0,0,1,0,1,1,16.0,1,3
29,1,13.0,0,1,0,1,1,13.0,0,0
21,1,12.0,1,1,0,1,1,13.0,0,0
58,0,13.0,1,1,0,0,1,13.0,0,0
81,0,8.0,0,1,0,1,0,8.0,1,0
2,1,0.0,0,1,0,1,1,16.0,1,2
37,1,13.0,1,1,0,1,1,13.0,0,1
37,0,13.0,1,1,0,1,1,13.0,0,1
20,0,15.0,0,1,0,1,1,13.0,0,1
5,0,0.0,0,1,0,1,1,16.0,1,3
43,1,16.0,1,1,0,1,1,16.0,0,1
32,0,13.0,1,1,0,1,1,16.0,0,1
5,1,0.0,0,1,0,1,1,16.0,0,1
58,0,13.0,1,1,0,1,1,13.0,1,0
32,1,11.0,1,0,0,1,1,13.0,1,0
51,1,13.0,0,1,0,0,0,13.0,0,2
56,0,13.0,0,1,0,0,0,13.0,0,2
28,0,13.0,1,1,0,1,0,13.0,0,2
24,1,13.0,1,1,0,1,0,13.0,0,2
21,1,15.0,0,1,0,1,0,13.0,0,2
10,0,6.0,0,1,0,1,0,13.0,0,2
7,0,3.0,0,1,0,1,0,13.0,0,2
32,1,13.0,1,0,0,1,1,13.0,0,0
13,1,8.0,0,1,0,1,1,13.0,0,1
68,0,4.0,0,1,0,1,0,4.0,1,0
33,0,13.0,1,1,0,1,1,13.0,1,0
44,1,13.0,1,1,0,1,1,13.0,0,0
82,0,19.0,0,1,0,1,0,19.0,1,0
78,0,8.0,0,1,0,1,0,8.0,1,0
39,1,13.0,1,1,0,1,1,13.0,0,1
38,0,16.0,1,0,0,1,1,13.0,0,1
8,1,3.0,0,1,0,1,1,13.0,0,1
45,0,19.0,1,1,0,1,1,19.0,1,2
9,0,4.0,0,1,0,1,1,19.0,1,2
7,1,3.0,0,1,0,1,1,19.0,1,2
32,0,13.0,1,1,0,1,1,13.0,1,1
7,0,1.0,0,1,0,1,1,13.0,1,1
76,1,1.0,0,1,0,1,0,1.0,0,0
38,1,15.0,1,1,0,1,1,15.0,0,0
48,0,13.0,1,1,0,1,1,15.0,0,0
26,1,13.0,1,1,0,1,1,13.0,0,0
40,0,13.0,0,1,0,0,0,13.0,1,1
49,1,10.0,1,1,0,0,0,13.0,1,1
11,1,6.0,0,1,0,1,0,13.0,1,1
71,1,7.0,0,1,1,0,0,7.0,0,0
58,0,8.0,0,1,1,0,0,7.0,0,0
47,0,13.0,1,0,1,1,1,13.0,1,0
59,1,11.0,1,0,0,0,1,11.0,0,1
35,0,10.0,1,1,0,1,1,11.0,0,1
14,0,10.0,0,1,0,1,1,11.0,0,1
23,1,13.0,1,0,0,1,1,11.0,0,1
15,1,11.0,0,0,0,1,1,11.0,0,1
58,0,11.0,0,0,0,0,1,11.0,0,1
35,0,16.0,1,1,0,1,1,16.0,1,0
39,1,13.0,1,1,0,1,1,13.0,0,0
58,0,8.0,1,1,0,1,1,8.0,1,0
31,1,13.0,1,1,0,1,1,13.0,0,1
48,1,13.0,1,0,0,1,1,13.0,0,0
73,1,12.0,0,1,0,1,0,12.0,0,0
35,0,16.0,1,1,0,1,0,12.0,0,0
46,0,16.0,1,1,0,1,1,16.0,1,0
26,1,16.0,1,1,0,1,1,16.0,1,0
39,0,19.0,1,1,0,1,1,19.0,1,0
36,1,23.0,1,1,0,1,1,19.0,1,0
21,0,13.0,1,1,0,1,1,13.0,1,0
60,1,14.0,1,1,0,1,1,14.0,0,0
15,0,9.0,0,0,1,1,1,13.0,1,0
38,1,10.0,1,1,1,1,1,10.0,0,0
68,0,4.0,0,1,0,1,0,4.0,1,1
13,1,8.0,0,0,0,1,0,4.0,1,1
38,1,8.0,1,0,0,1,0,4.0,1,1
43,1,0.0,0,1,0,1,0,4.0,1,1
23,0,11.0,1,0,0,1,1,11.0,1,1
4,0,0.0,0,0,0,1,1,11.0,1,1
37,1,13.0,0,0,0,1,0,13.0,0,0
72,1,1.0,0,1,0,1,0,1.0,0,0
54,1,11.0,1,0,0,1,1,11.0,0,1
13,0,9.0,0,1,0,1,1,11.0,0,1
36,0,13.0,1,1,0,1,1,13.0,0,1
17,0,13.0,0,1,0,1,1,13.0,0,1
13,0,10.0,0,1,0,1,1,13.0,0,1
35,0,14.0,1,1,0,1,1,14.0,1,2
40,1,12.0,1,1,0,1,1,14.0,1,2
17,1,12.0,0,1,0,1,1,14.0,1,2
6,0,1.0,0,1,0,1,1,14.0,1,2
9,1,4.0,0,1,0,1,1,14.0,1,2
68,1,8.0,0,1,0,0,0,8.0,0,0
62,0,8.0,0,1,0,0,0,8.0,0,0
23,0,13.0,1,1,0,1,0,8.0,1,1
59,0,13.0,0,1,0,1,0,13.0,1,2
28,1,13.0,1,1,0,1,0,13.0,1,2
20,1,15.0,0,1,0,1,0,13.0,1,2
30,0,13.0,1,1,0,1,0,13.0,1,2
8,1,4.0,0,1,0,1,0,13.0,1,2
6,1,2.0,0,1,0,1,0,13.0,1,2
34,0,15.0,1,1,0,1,1,15.0,1,0
68,0,8.0,0,1,0,1,0,8.0,1,1
35,1,13.0,1,1,0,1,0,8.0,1,1
11,1,6.0,0,1,0,1,0,8.0,1,1
54,1,11.0,0,1,0,0,0,11.0,0,0
53,0,17.0,0,1,0,0,0,11.0,0,0
18,0,13.0,0,1,0,1,0,11.0,0,0
74,0,13.0,0,1,0,1,0,13.0,1,0
43,0,14.0,1,1,0,1,1,14.0,1,0
17,1,12.0,0,1,0,1,1,14.0,1,0
3,0,0.0,0,1,1,1,0,17.0,1,1
60,0,13.0,0,1,0,1,0,13.0,1,0
30,0,13.0,1,1,0,1,0,13.0,1,0
77,0,8.0,0,1,0,1,0,8.0,1,0
40,0,15.0,1,1,1,1,1,15.0,1,2
12,1,8.0,0,1,1,1,1,15.0,1,2
3,1,0.0,0,1,1,1,1,15.0,1,2
62,0,8.0,0,1,0,0,0,8.0,1,0
62,1,10.0,1,1,0,0,0,8.0,1,0
22,0,17.0,0,1,1,1,0,17.0,1,1
76,1,4.0,0,1,0,0,0,4.0,0,0
28,0,13.0,1,1,0,0,1,13.0,1,1
32,1,13.0,1,1,0,0,1,13.0,1,1
2,0,0.0,0,1,0,1,1,13.0,1,1
54,0,19.0,1,1,0,1,1,19.0,1,0
19,0,14.0,0,1,0,1,1,19.0,1,0
34,0,0.0,0,1,0,1,0,0.0,1,0
56,1,11.0,0,1,0,1,0,11.0,0,1
43,0,13.0,0,1,0,1,0,11.0,0,1
18,0,8.0,0,1,0,1,0,11.0,0,1
16,0,11.0,0,1,0,1,0,11.0,0,1
14,1,9.0,0,1,0,1,0,11.0,0,1
64,1,8.0,0,1,0,1,0,8.0,0,0
25,0,13.0,1,0,0,1,1,13.0,1,0
28,1,13.0,1,1,0,1,1,13.0,1,0
79,0,13.0,1,1,0,1,1,13.0,1,0
52,0,16.0,0,1,0,0,0,16.0,1,0
53,1,19.0,1,1,0,0,0,16.0,1,0
18,0,12.0,0,1,0,1,0,16.0,1,0
39,1,13.0,1,1,0,0,1,13.0,0,2
31,1,16.0,0,0,0,1,0,16.0,1,0
47,1,13.0,1,0,1,1,1,13.0,0,0
21,1,13.0,0,0,1,1,1,13.0,0,0
32,1,16.0,1,1,0,1,1,16.0,0,0
19,1,12.0,1,1,0,1,1,16.0,0,0
49,1,13.0,1,0,0,0,1,13.0,0,0
49,0,13.0,1,1,0,0,1,13.0,0,0
49,1,19.0,1,1,0,1,1,19.0,0,0
40,0,19.0,1,1,0,1,1,19.0,1,0
58,0,13.0,1,0,0,0,1,13.0,1,0
58,1,13.0,1,0,0,0,1,13.0,1,0
22,1,13.0,0,0,0,1,1,13.0,1,0
66,0,16.0,0,1,0,1,0,16.0,1,0
57,0,13.0,0,1,0,0,0,13.0,1,0
65,1,11.0,1,1,0,0,0,13.0,1,0
19,1,11.0,0,1,0,1,0,13.0,1,0
64,0,6.0,0,1,0,0,0,4.0,0,0
34,0,15.0,1,1,1,1,1,15.0,1,1
12,1,7.0,0,1,1,1,1,15.0,1,1
36,1,13.0,0,0,1,1,0,13.0,0,0
35,0,16.0,1,1,0,1,1,15.0,0,0
39,0,13.0,0,1,0,0,1,13.0,0,2
10,1,4.0,0,1,0,1,1,13.0,0,2
11,0,5.0,0,1,0,1,1,13.0,0,2
32,1,15.0,1,1,0,1,1,15.0,0,0
15,0,9.0,0,0,0,1,1,13.0,0,0
23,1,13.0,1,0,0,1,1,13.0,0,0
18,1,9.0,1,0,1,1,1,13.0,1,2
35,0,13.0,1,0,1,1,1,13.0,1,2
74,0,8.0,0,1,0,1,0,8.0,1,0
54,0,15.0,0,1,0,1,0,15.0,1,0
29,1,19.0,1,1,0,1,0,15.0,1,0
65,1,9.0,1,1,0,1,1,9.0,0,0
34,0,15.0,1,1,0,1,1,15.0,1,2
32,1,10.0,1,0,0,1,1,15.0,1,2
15,1,10.0,0,1,0,1,1,15.0,1,2
11,1,5.0,0,1,0,1,1,15.0,1,2
11,0,5.0,0,1,0,1,1,15.0,1,2
32,1,13.0,1,0,1,1,0,13.0,0,0
46,1,19.0,1,1,0,1,1,19.0,0,2
45,0,19.0,0,1,0,1,1,19.0,0,2
12,1,7.0,0,1,0,1,1,19.0,0,2
13,0,8.0,0,1,0,1,1,19.0,0,2
53,0,14.0,1,1,0,1,1,14.0,1,0
30,0,18.0,1,1,0,1,1,14.0,1,0
57,1,4.0,1,1,0,1,1,4.0,0,0
15,0,11.0,0,0,1,1,1,13.0,1,2
13,1,9.0,0,0,1,1,1,13.0,1,2
10,1,5.0,0,0,1,1,1,13.0,1,2
63,1,7.0,1,0,0,0,1,7.0,0,0
61,0,8.0,0,0,0,0,1,7.0,0,0
81,0,6.0,0,1,0,1,0,6.0,1,0
93,0,4.0,0,1,0,1,0,4.0,1,0
59,0,9.0,0,0,0,1,0,4.0,1,0
56,1,13.0,0,0,1,1,0,13.0,0,0
11,0,6.0,0,1,0,1,1,10.0,0,2
54,1,8.0,1,0,0,1,1,8.0,0,0
46,0,16.0,1,1,0,1,1,16.0,1,1
10,0,6.0,0,1,0,1,1,16.0,1,1
39,1,10.0,1,1,0,1,1,10.0,0,2
14,1,10.0,0,1,0,1,1,10.0,0,2
53,1,5.0,1,1,0,0,1,5.0,0,0
51,0,16.0,1,1,0,0,1,5.0,0,0
80,1,8.0,0,1,0,1,0,8.0,0,0
20,0,13.0,0,1,0,1,0,13.0,0,0
30,1,13.0,1,1,0,1,1,13.0,0,0
72,0,3.0,0,1,0,1,1,13.0,0,0
71,1,19.0,0,1,0,0,0,19.0,0,0
69,0,19.0,0,1,0,0,0,19.0,0,0
59,1,13.0,0,1,0,0,0,13.0,0,0
58,0,16.0,1,1,0,0,0,13.0,0,0
43,0,19.0,1,1,0,1,1,19.0,1,1
14,0,9.0,0,1,0,1,1,19.0,1,1
73,1,3.0,0,1,0,1,0,3.0,0,0
25,0,13.0,0,0,1,1,0,8.0,0,2
1,0,0.0,0,1,1,1,0,8.0,0,2
8,0,3.0,0,1,1,1,0,8.0,0,2
59,1,8.0,0,1,0,0,0,8.0,0,0
52,0,12.0,0,1,0,0,0,8.0,0,0
24,0,13.0,0,0,0,1,0,8.0,0,0
54,1,8.0,0,1,1,1,0,8.0,0,2
41,0,13.0,0,0,1,1,1,13.0,0,2
19,0,14.0,0,0,1,1,1,13.0,0,2
14,1,10.0,0,0,1,1,1,13.0,0,2
8,1,2.0,0,0,1,1,1,13.0,0,2
73,1,19.0,0,1,0,0,0,19.0,0,0
75,0,8.0,0,1,0,0,0,19.0,0,0
68,0,13.0,0,1,0,1,0,13.0,1,0
71,1,4.0,0,1,0,1,0,13.0,1,0
52,0,13.0,1,1,0,1,1,13.0,1,0
29,0,16.0,0,1,0,1,1,13.0,1,0
20,0,14.0,1,1,0,1,0,8.0,0,0
19,1,13.0,1,1,0,1,0,8.0,0,0
16,1,12.0,0,1,0,1,0,8.0,0,0
17,1,13.0,0,1,0,1,0,13.0,0,0
31,1,13.0,1,1,0,1,1,13.0,0,1
31,0,16.0,1,1,0,1,1,13.0,0,1
9,1,4.0,0,1,0,1,1,13.0,0,1
68,0,8.0,0,1,0,1,0,8.0,1,0
37,0,0.0,0,1,0,1,0,8.0,1,0
73,0,16.0,0,1,0,1,0,16.0,1,0
69,1,13.0,0,1,0,1,0,13.0,0,0
58,0,13.0,0,1,0,1,0,13.0,0,0
75,0,2.0,0,1,0,1,0,2.0,1,0
29,1,19.0,1,1,0,1,1,19.0,0,0
26,0,19.0,0,1,0,1,1,19.0,0,0
42,0,10.0,0,0,0,1,0,10.0,1,3
12,0,8.0,0,1,0,1,0,10.0,1,3
9,1,4.0,0,1,0,1,0,10.0,1,3
6,1,1.0,0,1,0,1,0,10.0,1,3
67,0,11.0,0,1,0,1,0,11.0,1,0
73,1,8.0,0,1,0,1,0,8.0,0,0
48,0,13.0,1,1,0,1,1,13.0,1,1
27,1,17.0,1,1,0,1,1,13.0,1,1
24,0,15.0,1,1,0,1,1,13.0,1,1
3,0,0.0,0,1,0,1,1,13.0,1,1
32,1,13.0,1,1,0,1,1,13.0,0,0
74,0,8.0,0,1,0,1,1,13.0,0,0
44,1,11.0,1,1,1,0,1,11.0,0,0
44,0,8.0,0,1,1,0,1,11.0,0,0
24,1,15.0,0,1,1,1,1,11.0,0,0
22,0,17.0,0,1,1,1,1,11.0,0,0
77,1,5.0,0,1,0,0,0,5.0,0,0
73,0,3.0,0,1,0,0,0,5.0,0,0
24,0,15.0,1,1,0,1,0,5.0,0,0
20,1,15.0,0,1,0,1,0,5.0,0,0
59,1,13.0,1,1,0,0,1,13.0,0,0
66,0,13.0,0,1,0,0,1,13.0,0,0
46,1,8.0,1,0,0,1,1,13.0,0,0
36,0,8.0,1,1,0,1,1,8.0,1,1
13,1,8.0,0,1,0,1,1,8.0,1,1
54,1,13.0,0,1,0,1,0,13.0,0,2
46,0,16.0,1,1,0,1,0,13.0,0,2
14,1,11.0,0,1,0,1,0,13.0,0,2
10,1,5.0,0,1,0,1,0,13.0,0,2
53,0,13.0,0,1,0,1,0,13.0,1,0
48,0,13.0,1,1,0,1,1,13.0,1,0
21,0,13.0,0,1,0,1,1,13.0,1,0
31,0,19.0,1,1,0,1,1,19.0,1,0
31,1,19.0,1,1,0,1,1,19.0,1,0
47,1,14.0,0,1,0,1,0,14.0,0,0
51,0,15.0,0,1,0,1,0,14.0,0,0
27,0,13.0,0,1,0,1,0,14.0,0,0
19,0,13.0,0,1,1,1,1,11.0,0,0
38,1,11.0,1,1,0,1,1,11.0,0,0
42,1,13.0,1,1,0,1,1,11.0,0,0
41,0,19.0,1,1,0,0,0,8.0,0,1
15,1,10.0,0,0,0,1,0,8.0,0,1
32,1,8.0,0,0,0,0,0,8.0,0,1
38,0,13.0,1,1,0,1,1,13.0,1,1
43,1,13.0,0,0,1,1,0,13.0,0,0
12,1,7.0,0,0,0,1,0,8.0,0,1
65,0,19.0,0,1,0,1,0,19.0,1,0
33,1,19.0,1,1,0,1,0,19.0,1,0
31,0,19.0,0,1,0,1,0,19.0,1,0
34,1,13.0,1,0,0,1,1,13.0,1,1
10,1,5.0,0,1,0,1,1,13.0,1,1
18,0,11.0,0,1,0,1,1,13.0,1,1
15,0,10.0,0,1,0,1,1,13.0,1,1
78,1,8.0,0,1,0,1,0,8.0,0,0
78,0,12.0,0,1,0,1,0,12.0,1,1
52,1,13.0,1,1,0,1,1,13.0,0,0
54,0,13.0,1,1,0,1,1,13.0,0,0
21,1,13.0,1,1,0,1,1,13.0,0,0
21,0,15.0,0,1,0,1,1,13.0,0,0
5,1,0.0,0,1,1,1,1,13.0,1,1
29,0,17.0,1,1,0,1,1,17.0,1,0
33,1,13.0,1,1,0,1,1,13.0,0,0
37,0,13.0,1,1,0,1,0,12.0,1,1
10,0,5.0,0,1,0,1,0,12.0,1,1
45,0,13.0,0,1,0,1,0,13.0,1,1
51,1,19.0,1,1,0,1,0,13.0,1,1
17,0,12.0,0,1,0,1,0,13.0,1,1
14,0,9.0,0,1,0,1,0,13.0,1,1
64,1,13.0,1,1,0,1,1,13.0,0,0
61,0,19.0,0,1,0,1,1,13.0,0,0
32,0,13.0,1,1,1,1,1,13.0,1,1
41,0,13.0,0,0,1,0,0,13.0,1,0
46,1,8.0,0,0,1,0,0,13.0,1,0
23,0,13.0,1,0,1,1,0,13.0,1,0
17,1,13.0,0,0,1,1,0,13.0,1,0
37,0,16.0,1,1,0,1,1,16.0,1,0
60,1,13.0,0,1,0,0,0,13.0,0,0
52,0,13.0,0,1,0,0,0,13.0,0,0
24,0,18.0,1,1,0,1,0,13.0,0,0
43,1,16.0,1,1,0,1,1,16.0,0,2
39,0,13.0,1,1,0,1,1,16.0,0,2
64,1,13.0,1,1,0,0,1,13.0,0,2
60,1,13.0,0,1,0,0,0,13.0,0,0
51,0,13.0,1,1,0,0,0,13.0,0,0
25,1,13.0,1,1,0,1,0,13.0,0,0
73,0,13.0,0,1,0,0,0,13.0,0,0
41,0,13.0,1,1,1,1,1,13.0,1,1
20,0,13.0,0,1,1,1,1,13.0,1,1
5,1,0.0,0,1,1,1,1,13.0,1,1
63,1,19.0,0,1,0,0,0,19.0,0,2
62,0,13.0,0,1,0,0,0,19.0,0,2
27,0,19.0,1,1,0,1,0,19.0,0,2
10,0,5.0,0,1,0,1,0,19.0,0,2
7,1,2.0,0,1,0,1,0,19.0,0,2
76,1,13.0,0,1,0,0,0,13.0,0,0
32,0,19.0,1,1,0,1,1,19.0,1,0
36,1,18.0,1,1,0,1,1,19.0,1,0
81,0,8.0,0,1,0,1,0,8.0,1,0
36,1,13.0,1,1,1,1,1,13.0,0,0
17,0,13.0,0,1,0,1,1,16.0,0,2
13,0,8.0,0,1,0,1,1,16.0,0,2
7,0,3.0,0,1,0,1,1,16.0,0,2
29,1,12.0,1,1,0,1,1,12.0,0,0
29,1,13.0,1,1,0,1,1,13.0,0,0
18,1,13.0,0,1,0,1,1,19.0,1,0
29,0,13.0,1,1,0,1,1,13.0,1,0
46,0,19.0,1,1,0,1,1,19.0,1,0
51,1,19.0,1,1,0,1,1,19.0,1,0
19,0,14.0,1,1,0,1,1,16.0,1,1
14,0,10.0,0,1,0,1,1,16.0,1,1
35,1,13.0,1,1,0,0,1,13.0,0,1
46,0,16.0,1,1,0,1,1,16.0,1,1
45,0,13.0,0,1,0,0,1,13.0,0,2
25,0,13.0,1,1,0,1,1,13.0,0,2
9,0,1.0,0,1,0,1,1,13.0,0,2
5,0,1.0,0,1,0,1,1,13.0,0,2
53,0,9.0,1,1,0,1,1,9.0,1,0
57,1,11.0,1,1,0,0,1,11.0,0,0
54,0,11.0,0,1,0,0,1,11.0,0,0
20,1,14.0,0,1,0,1,1,11.0,0,0
83,0,4.0,0,1,0,1,1,11.0,0,0
28,1,16.0,1,1,0,1,1,16.0,0,0
78,0,13.0,0,1,0,1,0,13.0,1,0
28,1,16.0,1,1,0,1,1,16.0,0,0
25,0,17.0,1,1,0,1,1,16.0,0,0
41,0,12.0,0,1,1,1,1,13.0,0,0
20,1,13.0,0,1,1,1,1,13.0,0,0
18,0,12.0,0,1,1,1,1,13.0,0,0
15,0,12.0,0,1,1,1,1,13.0,0,0
70,0,13.0,0,1,0,1,0,13.0,1,0
39,1,7.0,0,0,1,0,0,7.0,0,3
38,0,10.0,0,0,1,0,0,7.0,0,3
18,1,13.0,0,0,1,1,0,7.0,0,3
12,1,8.0,0,0,1,1,0,7.0,0,3
3,0,0.0,0,0,1,1,0,7.0,0,3
13,1,9.0,0,0,1,1,0,7.0,0,3
43,0,11.0,1,1,0,1,1,11.0,1,0
39,1,11.0,1,0,0,1,1,11.0,1,0
43,1,1.0,1,1,0,1,1,11.0,1,0
86,0,11.0,0,1,0,1,0,11.0,1,0
55,1,9.0,0,1,0,1,0,11.0,1,0
12,1,7.0,0,1,0,1,1,13.0,0,1
19,0,13.0,1,1,0,0,1,13.0,1,0
25,1,10.0,1,1,0,0,1,13.0,1,0
43,0,13.0,1,1,0,0,1,13.0,1,2
47,1,13.0,1,1,0,0,1,13.0,1,2
21,0,17.0,0,1,0,1,1,13.0,1,2
12,0,8.0,0,1,0,1,1,13.0,1,2
12,0,8.0,0,1,0,1,1,13.0,1,2
25,0,13.0,1,0,1,1,1,13.0,1,1
27,1,7.0,0,0,1,1,1,13.0,1,1
4,0,0.0,0,0,1,1,1,13.0,1,1
35,1,13.0,1,1,0,1,1,13.0,0,1
39,0,16.0,1,1,0,1,1,13.0,0,1
31,1,13.0,1,1,1,1,1,13.0,0,2
29,1,13.0,1,1,0,1,1,13.0,1,0
67,1,19.0,1,1,0,0,1,19.0,0,0
56,0,13.0,0,1,0,0,1,19.0,0,0
17,0,13.0,0,1,0,1,1,19.0,0,0
73,1,10.0,0,1,0,0,0,10.0,0,2
66,0,13.0,0,1,0,0,0,10.0,0,2
32,1,13.0,1,1,0,1,0,10.0,0,2
30,0,13.0,0,1,0,1,0,10.0,0,2
13,1,7.0,0,1,0,1,0,10.0,0,2
1,1,0.0,0,1,0,1,0,10.0,0,2
36,0,16.0,1,1,0,0,1,13.0,0,1
12,0,8.0,0,1,0,1,1,13.0,0,1
17,1,13.0,0,1,0,1,1,13.0,0,1
35,0,9.0,0,0,1,1,0,9.0,1,1
34,1,9.0,1,0,1,1,0,9.0,1,1
15,1,9.0,0,0,1,1,0,9.0,1,1
8,1,4.0,0,0,1,1,0,9.0,1,1
31,1,12.0,1,0,1,1,1,12.0,0,5
28,0,9.0,0,0,1,1,1,12.0,0,5
12,1,9.0,0,0,1,1,1,12.0,0,5
12,1,8.0,0,0,1,1,1,12.0,0,5
9,1,4.0,0,0,1,1,1,12.0,0,5
7,0,3.0,0,0,1,1,1,12.0,0,5
7,1,2.0,0,0,1,1,1,12.0,0,5
87,0,4.0,0,1,0,1,0,4.0,1,0
47,0,13.0,1,1,0,1,0,4.0,1,0
56,0,10.0,1,1,0,1,1,10.0,1,0
18,1,13.0,0,1,0,1,1,10.0,1,0
41,0,15.0,1,0,1,1,1,15.0,1,3
61,0,11.0,0,1,0,1,0,11.0,1,0
4,0,0.0,0,1,1,1,1,13.0,1,3
55,1,19.0,1,1,0,1,1,19.0,0,0
45,1,16.0,1,1,0,1,1,16.0,0,1
38,0,13.0,0,1,0,1,1,16.0,0,1
17,1,13.0,0,1,0,1,1,16.0,0,1
13,0,8.0,0,1,0,1,1,16.0,0,1
55,0,13.0,1,1,0,1,1,13.0,1,0
37,1,16.0,1,1,0,1,1,16.0,0,2
42,0,16.0,1,1,0,1,1,16.0,0,2
11,1,8.0,0,1,0,1,1,16.0,0,2
10,1,0.0,0,1,0,1,1,16.0,0,2
33,0,13.0,1,1,1,1,1,13.0,1,3
13,1,9.0,0,1,1,1,1,13.0,1,3
4,0,0.0,0,1,1,1,1,13.0,1,3
87,1,8.0,0,1,0,0,0,8.0,0,0
84,0,8.0,0,1,0,0,0,8.0,0,0
6,0,1.0,0,1,1,1,1,13.0,0,3
69,0,19.0,0,1,0,1,0,19.0,1,0
64,1,13.0,1,1,0,0,1,13.0,0,0
28,0,13.0,0,1,1,1,1,13.0,0,2
11,0,8.0,0,1,1,1,1,13.0,0,2
7,0,3.0,0,1,1,1,1,13.0,0,2
40,1,13.0,1,1,1,1,1,13.0,0,3
38,0,16.0,1,1,1,1,1,13.0,0,3
12,1,8.0,0,1,1,1,1,13.0,0,3
3,1,0.0,0,1,1,1,1,13.0,0,3
39,1,16.0,1,1,0,1,1,16.0,0,3
38,0,14.0,1,1,0,1,1,16.0,0,3
45,1,15.0,1,1,0,0,1,15.0,0,3
46,0,23.0,1,1,0,0,1,15.0,0,3
14,1,10.0,0,1,0,1,1,15.0,0,3
11,1,1.0,0,1,0,1,1,15.0,0,3
6,1,1.0,0,1,0,1,1,15.0,0,3
54,1,5.0,1,1,0,1,1,5.0,0,0
35,0,16.0,1,1,0,0,1,16.0,1,1
36,1,13.0,1,1,0,0,1,16.0,1,1
4,0,0.0,0,1,0,1,1,16.0,1,1
37,1,13.0,1,1,0,1,1,13.0,0,1
36,0,12.0,0,1,0,1,1,13.0,0,1
16,0,12.0,0,1,0,1,1,13.0,0,1
9,1,4.0,0,1,0,1,1,13.0,0,1
53,0,13.0,1,1,0,1,1,13.0,1,0
20,0,13.0,0,1,0,1,1,13.0,1,0
18,1,9.0,0,1,0,1,1,13.0,1,0
16,0,13.0,0,0,1,1,1,15.0,1,3
9,1,4.0,0,1,1,1,1,15.0,1,3
3,0,0.0,0,1,1,1,1,15.0,1,3
3,1,0.0,0,1,1,1,1,15.0,1,3
51,0,13.0,1,1,0,1,1,13.0,1,0
68,0,13.0,0,1,0,0,1,13.0,0,0
32,1,13.0,1,1,0,1,1,13.0,0,0
11,1,6.0,0,1,0,1,1,16.0,0,3
10,1,5.0,0,1,0,1,1,16.0,0,3
5,0,1.0,0,1,0,1,1,16.0,0,3
38,0,16.0,1,1,0,1,1,16.0,1,0
44,1,19.0,1,1,0,1,1,19.0,0,1
12,1,6.0,0,1,0,1,1,19.0,0,1
65,0,8.0,1,1,1,0,1,8.0,1,1
64,1,10.0,1,1,1,0,1,8.0,1,1
18,0,13.0,0,1,1,1,1,8.0,1,1
3,0,0.0,0,1,1,1,1,8.0,1,1
65,1,13.0,1,1,0,0,1,13.0,0,0
62,0,8.0,0,1,0,0,1,13.0,0,0
25,1,13.0,0,0,0,1,1,13.0,0,0
55,0,13.0,1,1,0,1,1,13.0,1,2
30,0,13.0,1,1,0,1,1,13.0,1,2
28,1,8.0,1,1,0,1,1,13.0,1,2
48,0,15.0,1,1,0,1,1,15.0,1,1
53,1,10.0,1,1,0,1,1,15.0,1,1
14,0,9.0,0,1,0,1,1,15.0,1,1
36,1,16.0,1,1,0,1,1,16.0,0,0
15,0,11.0,0,1,0,1,1,13.0,1,2
12,0,8.0,0,1,0,1,1,13.0,1,2
1,1,0.0,0,1,0,1,1,13.0,1,2
36,1,16.0,1,1,0,1,1,16.0,0,0
22,0,15.0,0,1,0,1,1,19.0,1,0
59,0,19.0,1,1,0,1,1,19.0,1,0
35,1,13.0,1,1,0,1,1,19.0,1,0
81,0,8.0,0,1,0,1,0,8.0,1,0
55,1,12.0,0,0,0,1,0,8.0,1,0
73,0,8.0,0,1,1,1,0,8.0,1,0
22,0,15.0,0,1,1,1,0,8.0,1,0
20,0,15.0,0,1,1,1,0,8.0,1,0
28,1,13.0,1,1,0,1,1,13.0,0,0
61,0,16.0,0,1,0,0,0,16.0,1,0
65,1,13.0,0,1,0,0,0,16.0,1,0
37,0,17.0,1,0,0,0,1,17.0,1,1
46,1,13.0,1,1,0,0,1,17.0,1,1
7,0,2.0,0,0,0,1,1,17.0,1,1
4,1,0.0,0,1,1,1,0,13.0,1,2
42,1,15.0,1,1,0,1,1,15.0,0,0
30,0,0.0,0,1,0,1,1,15.0,0,0
31,0,13.0,1,1,0,1,1,13.0,1,0
31,0,13.0,0,1,1,1,0,13.0,1,2
23,1,13.0,1,1,1,1,0,13.0,1,2
8,0,3.0,0,1,1,1,0,13.0,1,2
43,0,19.0,1,1,0,1,1,19.0,1,0
46,0,13.0,1,0,1,1,1,13.0,1,3
22,1,13.0,0,0,1,1,1,13.0,1,3
13,1,7.0,0,1,1,1,1,13.0,1,3
11,1,6.0,0,0,1,1,1,13.0,1,3
